id,artist,title,total,releasedate,unique_listener,year,recency,log_total,log_total_norm,unique_norm,recency_norm,songscore,genre,track_id,danceability,energy,valence,tempo,acousticness,loudness,speechiness,mode,duration_ms,unnamed: 24,explicit
4392,Loredana,Genick,5597608,9/13/2019,8274,2019,0.925,15.5378501,0.340892467,0.002161265,0.925,35.60946131,german hip hop,5OAAZTWhUnf1FCGEpFN61w,0.797,0.791,0.828,119.947,0.119,-5.487,0.33,1,204280,,0
4393,Salmo,CABRIOLET,5587509,11/11/2023,516,2023,0.975,15.53604431,0.34071722,0.000134295,0.975,36.53988984,italian trap,7wC76LWyNxaP3hjGzbWOcN,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4394,Sia,Floating Through Space,5579697,3/1/2024,83834,2024,0.9875,15.53464521,0.340581441,0.021903183,0.9875,37.43616752,"indie pop, dance-pop, alternative pop, art pop, electropop",2AceGjiX9isUbXmMZa0Dl1,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4395,Bazzi,Young & Alive,5578323,9/16/2022,138428,2022,0.9625,15.53439893,0.34055754,0.036167215,0.9625,37.36289344,pop,2jppfWqd0NmoYK81irH7Gk,0.661145833,0.641541667,0.483291667,119.947,0.196785937,-5.487,0.09895625,1,204280,,0
4396,Fivio Foreign,Paris to Tokyo,5572362,7/8/2022,105928,2022,0.9625,15.53332976,0.340453779,0.027675786,0.9625,37.10296256,"brooklyn drill, new york drill, drill, uk drill",5QvW5lK6mkfTegpAK9JOO7,0.642,0.787,0.406,146.733,0.0185,-6.389,0.17,0,130897,,TRUE
4397,Chris Brown,Fine By Me,5568842,12/18/2015,37379,2015,0.875,15.53269787,0.340392456,0.009765665,0.875,34.81259277,r&b,3FQwBgaxDrfEnKjfyyF2B0,0.65825,0.54675,0.3925,119.947,0.256625,-5.487,0.10495,1,204280,,0
4398,BTS,Paradise,5560683,10/24/2011,378952,2011,0.825,15.53123168,0.340250166,0.099010056,0.825,36.48280999,k-pop,1YO4xJXhh9A1Feg9k8xuy2,0.551,0.828,0.928,139.662,0.214,-5.523,0.352,1,211223,,FALSE
4399,Future,Worst Day,5557686,2/11/2022,140739,2022,0.9625,15.53069257,0.340197847,0.036771021,0.9625,37.36302297,rap,5xWFnfdUho54EkKjqBtMLx,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
4400,Lil Wayne,I Love You Dwayne,5553668,9/28/2018,59463,2018,0.9125,15.52996935,0.34012766,0.015535656,0.9125,35.72245269,"rap, hip hop",3ZVw1HR1QAQoKBygbhG4CE,0.756375,0.766875,0.520375,119.947,0.0947575,-5.487,0.181675,1,204280,,0
4401,Capital Bra,Komm Komm,5552890,5/21/2020,7402,2020,0.9375,15.52982925,0.340114064,0.001933433,0.9375,35.81370618,german hip hop,3US6RbELvvrPw3DcvtJmis,0.797,0.791,0.828,119.947,0.119,-5.487,0.33,1,204280,,0
4402,Jin,Yours,5552211,5/12/2020,239542,2020,0.9375,15.52970696,0.340102196,0.062585747,0.9375,37.63268223,k-pop,66sBTYlkaiyBwf4fhbIHlZ,0.488,0.427,0.157,72.035,0.354,-7.383,0.0382,1,264840,,FALSE
4403,Internet Money,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],5550390,10/30/2020,42634,2020,0.9375,15.52937893,0.340070362,0.011138664,0.9375,36.087678,"emo rap, trap",1SV1fxF65n9NhRHp3KlBuu,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4404,Shawn Mendes,Don't Be A Fool,5549708,4/20/2017,118693,2017,0.9,15.52925605,0.340058436,0.031010958,0.9,35.93325056,"folk pop, pop, pop rock, pop soul, teen pop",7msCKNrI0vZw9H4MIgLnAh,0.6685,0.712375,0.584125,119.947,0.09589125,-5.487,0.1194125,1,204280,,0
4405,Joji,Tick Tock,5547939,9/24/2020,280571,2020,0.9375,15.52893725,0.340027497,0.073305588,0.9375,37.95054248,"alt-pop, alternative r&b, art pop, r&b/soul",5lmaZcnW0eOppD4hlviQHg,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4406,GAYLE,abcdefu (angrier),5544011,9/24/2021,202662,2021,0.95,15.52822898,0.339958762,0.052949935,0.95,37.58643616,"pop, pop punk, alternative/indie rock, alternative pop, power pop",1EQFOouqdKYdpbNoOHRVO2,0.671,0.599,0.448,121.849,0.0658,-6.18,0.0405,1,159836,,TRUE
4407,Lil Wayne,Mess,5543367,5/8/2025,65121,2025,1,15.52811282,0.339947488,0.017013949,1,37.50779286,"rap, hip hop",6y4pOReFqH2wzo4CV91cZC,0.756375,0.766875,0.520375,119.947,0.0947575,-5.487,0.181675,1,204280,,0
4408,The Chainsmokers,Bloodstream,5543260,12/7/2016,60599,2016,0.8875,15.52809351,0.339945615,0.015832464,0.8875,35.22225467,"dance-pop, electronic, electropop",26AuyrZGzWWiYZPSd3XBIg,0.604222222,0.6375,0.416111111,119.947,0.163457222,-5.487,0.049366667,1,204280,,0
4409,Huncho Jack,Eye 2 Eye,5542140,12/21/2017,127736,2017,0.9,15.52789145,0.339926005,0.033373665,0.9,35.9975102,rap,4vwfOiyWxXeEdx4ejAJgdx,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
4410,Future,Over Your Head,5534361,11/13/2020,116852,2020,0.9375,15.52648685,0.339789692,0.030529951,0.9375,36.65538315,rap,7JsuXl9Odf3V38ksu4FWDZ,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
4411,H.E.R.,Come Through,5531998,3/27/2025,1053,2025,1,15.52605979,0.339748247,0.0002746,1,36.99565034,r&b,3krZxyBsWEHfEfJegYaWTd,0.65825,0.54675,0.3925,119.947,0.256625,-5.487,0.10495,1,204280,,0
4412,Frank Ocean,DHL,5531463,10/19/2019,507955,2019,0.925,15.52596308,0.339738861,0.132715279,0.925,39.46840143,"alternative r&b, contemporary r&b, pop, r&b",2INhKpUdzh7v0j041gZNsz,0.6446,0.4324,0.394,119.947,0.54764,-5.487,0.09196,1,204280,,0
4413,Doja Cat,Naked,5527865,1/30/2023,479685,2023,0.975,15.5253124,0.339675715,0.125329043,0.975,40.24365703,"rock, alternative rock, rap, trap, pop",0CsR9Y9SnC6ZWmekmVqSHz,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4414,Stromae,Santé,5526277,7/30/1996,187539,1996,0.6375,15.52502509,0.339647832,0.048998678,0.6375,31.20235193,french pop,3Mcxi78U3lCjt8DMKa6YY4,0.734,0.809,0.254,119.947,0.0266,-5.487,0.0839,1,204280,,0
4415,Justin Timberlake,Man of the Woods,5517667,2/2/2018,57550,2018,0.9125,15.52346587,0.339496513,0.015035838,0.9125,35.67590078,"dance-pop, neo soul, contemporary r&b, pop, r&b",4KTU5aa5s547f1JF5DImhF,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4416,21 Savage,asmr,5516007,2/16/2022,204723,2022,0.9625,15.52316497,0.339467312,0.053488423,0.9625,37.82801826,"gangsta rap, mumble rap, pop rap, trap",2QgfDF0fQ4sskDthP8MG5w,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4417,Pusha T,If You Know You Know,5513542,3/24/2023,327838,2023,0.975,15.52271799,0.339423933,0.08565526,0.975,39.04085446,"gangsta rap, trap rap",6bGwKHXHNLmTy6yt147FPh,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4418,BTS,Heartbeat (BTS World Original Soundtrack),5512091,6/28/2019,272034,2019,0.925,15.52245478,0.33939839,0.071075085,0.925,37.60217206,k-pop,4ZISkGo0j60iyLbme2rAkC,0.672707317,0.731365854,0.54025,119.947,0.139676829,-5.487,0.101746341,1,204280,,0
4419,Madame,VOCE,5510906,5/30/2025,19183,2025,1,15.52223978,0.339377524,0.00501151,1,37.11922152,italian trap,6WVSjBksHbfBVhvZew41iY,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4420,XXXTENTACION,vice city,5507522,1/28/2022,336146,2022,0.9625,15.52162553,0.339317913,0.08782593,0.9625,38.85067358,emo rap,6MOst484piqXpzPPRRe8i5,0.853,0.467,0.329,87.023,0.00596,-6.843,0.195,0,220708,,TRUE
4421,Future,GOLD STACKS,5505266,5/2/2022,153620,2022,0.9625,15.52121583,0.339278152,0.0401365,0.9625,37.41800263,rap,3dOlp9jd5eM4aIrGt37Otu,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
4422,Sfera Ebbasta,Tik Tok,5504912,8/7/2009,99,2009,0.8,15.52115152,0.339271912,2.53E-05,0.8,32.9643559,"italian trap, trap",3aR6Qx69ITNryZQ8tJit8z,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4423,A Boogie Wit da Hoodie,Might Not Give Up,5503902,2/14/2020,244,2020,0.9375,15.52096803,0.339254105,6.32E-05,0.9375,35.71460209,melodic rap,4l2rsMfr20dj6nf6i6F3Y8,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4424,Kendrick Lamar,Alright,5500328,3/16/2015,1752037,2015,0.875,15.52031847,0.339191066,0.457762459,0.875,48.19242705,"hip hop, west coast hip hop",3iVcZ5G6tvkXZkZKlMpIUs,0.79275,0.665,0.43575,119.947,0.1891955,-5.487,0.128425,1,204280,,0
4425,XXXTENTACION,Ex Bitch,5500157,12/6/2019,268798,2019,0.925,15.52028738,0.339188049,0.0702296,0.925,37.56629044,emo rap,40KuvsFD0zpUFuCcmt5Xm0,0.835,0.462,0.702,78.99,0.513,-6.227,0.155,1,121671,,TRUE
4426,Lil Uzi Vert,Leaders,5496780,3/13/2020,947,2020,0.9375,15.51967321,0.339128445,0.000246905,0.9375,35.71382938,melodic rap,4D7NrSeqkTarBrJ80b2sBc,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4427,Bad Bunny,Si Estuviésemos Juntos,5496274,12/23/2018,231393,2018,0.9125,15.51958115,0.339119511,0.060456619,0.9125,37.01967412,"reggaeton, trap latino, urbano latino, latin",35wvL50xvKpCHEJPxLOLPI,0.672,0.594,0.158,171.854,0.0626,-6.813,0.0789,0,169247,,TRUE
4428,ROSALÍA,HENTAI,5494947,12/25/2022,315620,2022,0.9625,15.51933968,0.339096077,0.082463005,0.9625,38.67869402,latin,4kroNlz8BTfswE4M0i3YCh,0.681666667,0.838333333,0.776,119.947,0.158366667,-5.487,0.117966667,1,204280,,0
4429,AK AUSSERKONTROLLE,In meinem Benz,5494500,8/21/2020,30093,2020,0.9375,15.51925833,0.339088182,0.007862018,0.9375,35.94026964,german hip hop,6BXyD6UUPizpRpA7iOi99r,0.797,0.791,0.828,119.947,0.119,-5.487,0.33,1,204280,,0
4430,Future,Jet Lag,5492731,6/14/2011,848,2011,0.825,15.51893632,0.339056932,0.000221038,0.825,33.45947775,rap,2OsDoAzo5SGq10qwmKSQBv,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
4431,Martin Garrix,Love Runs Out,5490586,1/1/2014,1228,2014,0.8625,15.51854573,0.339019026,0.000320323,0.8625,34.21056098,"edm, progressive house, electronica",3jbAzLVcHiI5hYSkcKe1Ty,0.647,0.642,0.48,90.045,0.262,-7.306,0.0743,0,164166,,FALSE
4432,MEDUZA,Tell It To My Heart,5490070,1/19/1988,230072,1988,0.5375,15.51845175,0.339009905,0.060111475,0.5375,29.50383952,"alternative rock, pop soul, soul, pop, country",46nvQpUDsxpS08UTFOeKTA,0.539,0.715,0.489,123.854,0.0265,-6.639,0.0595,0,165524,,FALSE
4433,BTS,Magic Shop,5487460,8/24/2018,436069,2018,0.9125,15.51797623,0.338963757,0.113933285,0.9125,38.6161864,k-pop,5MTGPkmiUuud9NkA0sl2nI,0.531,0.661,0.278,149.934,0.103,-5.836,0.0907,1,275695,,FALSE
4434,A$AP Rocky,Fukk Sleep,5486769,5/25/2018,99341,2018,0.9125,15.5178503,0.338951536,0.02595477,0.9125,35.97621989,rap,1AqemxWsT0iGg5Lvkm16Bt,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
4435,Logic,State Of Emergency,5479510,5/8/2020,41968,2020,0.9375,15.51652642,0.338823057,0.010964655,0.9375,36.0200925,pop rap,58cvckETahSOG74RP5WE99,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4436,Martin Garrix,Animals - Original Mix,5478432,1/18/2016,99082,2016,0.8875,15.51632967,0.338803963,0.0258871,0.8875,35.46681112,"edm, progressive house, electronica",1uGfMzikFt82wszIsiiJTm,0.5784,0.643733333,0.302066667,119.947,0.221537333,-5.487,0.049633333,1,204280,,0
4437,Camila Cabello,Consequences,5470405,1/12/2018,244189,2018,0.9125,15.51486339,0.338661664,0.063799891,0.9125,37.09707994,"hyperpop, latin pop, r&b, electropop, dance-pop",7sTtHHrD0zDpmzQzH3zegz,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4438,NF,When I Grow Up,5468408,7/26/2019,234666,2019,0.925,15.51449827,0.33862623,0.061311772,0.925,37.27066466,christian hip hop,5rLyYxZNzca00ENADO9m54,0.789,0.786,0.39,119.947,0.596,-5.487,0.297,1,204280,,0
4439,Lil Uzi Vert,Strawberry Peels,5468083,3/13/2020,1237,2020,0.9375,15.51443884,0.338620462,0.000322674,0.9375,35.69070334,melodic rap,4lAQfuREAHG8IC0PiiigBt,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4440,Ariana Grande,Greedy,5464335,9/15/2023,709455,2023,0.975,15.51375317,0.33855392,0.185362136,0.975,41.98856008,pop,7aLT0tLcS40Penaplqu2cZ,0.661145833,0.641541667,0.483291667,119.947,0.196785937,-5.487,0.09895625,1,204280,,0
4441,G-Eazy,I Wanna Rock,5463248,1/1/2009,773,2009,0.8,15.51355423,0.338534613,0.000201443,0.8,32.93277392,trap,3xB5uHrhe0uaIxNGf3JwZA,0.7479,0.6916,0.4296,119.947,0.092467,-5.487,0.12666,1,204280,,0
4442,BTS,Love Maze,5462723,5/18/2018,440893,2018,0.9125,15.51345812,0.338525286,0.115193674,0.9125,38.63207454,k-pop,4ROdFnoZNn2RTmwct0cVpx,0.637,0.876,0.759,149.93,0.0483,-4.652,0.0618,1,221529,,FALSE
4443,The Neighbourhood,#icanteven,5462452,11/28/2014,73045,2014,0.8625,15.51340851,0.338520472,0.01908429,0.8625,34.74855228,"alternative rock, indie pop",0xSfELjbi6QwmprLDu4Nrx,0.591666667,0.632,0.368333333,119.947,0.055233333,-5.487,0.032166667,1,204280,,0
4444,Ace Wilder,Busy Doin' Nothin',5459845,1/25/2023,36554,2023,0.975,15.51293114,0.338474144,0.009550114,0.975,36.71021061,"electropop, pop, soul",1zSXQIah3KQsjvo5sRNRq7,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4445,Vince Guaraldi Trio,Christmas Time Is Here - Vocal,5457722,1/1/2012,254961,2012,0.8375,15.51254223,0.338436401,0.066614342,0.8375,35.67025031,christmas,06Pfxmp9TtC2H00apclouT,0.662,0.475,0.9225,119.947,0.4015,-5.487,0.03975,1,204280,,0
4446,Migos,Malibu,5456648,10/5/2018,1370,2018,0.9125,15.51234542,0.338417301,0.000357424,0.9125,35.18158779,trap,3v1zVVdzNVNt7vmI9VG2gq,0.7479,0.6916,0.4296,119.947,0.092467,-5.487,0.12666,1,204280,,0
4447,Bas,The Jackie,5454994,4/15/2022,557,2022,0.9625,15.51204226,0.33838788,0.000145007,0.9625,36.17374424,trap,2cny5OSTr2976U3o018GoV,0.7479,0.6916,0.4296,119.947,0.092467,-5.487,0.12666,1,204280,,0
4448,BROCKHAMPTON,NO HALO,5449702,8/23/2019,329955,2019,0.925,15.51107167,0.338293687,0.086208379,0.925,38.0009357,pop rap,694vvR5o19xHPhhJ5QdLN7,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4449,Capital Bra,Berlin lebt wie nie zuvor,5447434,10/3/2019,10292,2019,0.925,15.51065541,0.33825329,0.002688517,0.925,35.49332002,german hip hop,2pfio0uHpT4USTPBNeTIWo,0.797,0.791,0.828,119.947,0.119,-5.487,0.33,1,204280,,0
4450,Morgan Wallen,Sand In My Boots,5446609,1/8/2021,106316,2021,0.95,15.51050395,0.338238592,0.027777161,0.95,36.7452444,country,12k3pLHg78j1NfwKf9B1jf,0.576714286,0.622428571,0.498571429,119.947,0.2416,-5.487,0.040057143,1,204280,,0
4451,Future,Stripes Like Burberry,5445204,11/13/2020,76565,2020,0.9375,15.51024596,0.338213554,0.020003977,0.9375,36.260797,rap,6lt8iodSkYWEV0ifKCSlfg,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
4452,Capital Bra,Frühstück in Paris,5440253,8/20/2020,16120,2020,0.9375,15.50933631,0.338125274,0.004211226,0.9375,35.7826005,german hip hop,1ddbNJwDjjmCYz1GFGYnsw,0.797,0.791,0.828,119.947,0.119,-5.487,0.33,1,204280,,0
4453,Justin Bieber,That's What Love Is,5440037,4/29/2022,67666,2022,0.9625,15.5092966,0.338121421,0.017678893,0.9625,36.68643784,"dance-pop, pop, pop rap, r&b, teen pop",2hLu8L8SNfCN4yKyPdX0h3,0.644,0.732333333,0.438333333,119.947,0.195233333,-5.487,0.0706,1,204280,,0
4454,The 1975,Give Yourself A Try,5439701,11/30/2018,279841,2018,0.9125,15.50923484,0.338115427,0.073114857,0.9125,37.34921706,"pop rock, indie pop, indietronica, art pop, ambient pop",4rmIfFUZhhi9sS5IYtpkXw,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4455,mgk,DAYWALKER!,5439646,9/29/2021,847,2021,0.95,15.50922473,0.338114446,0.000220777,0.95,35.9123456,"pop punk, pop rap, rap rock",2NnJpRXIlx35Vij3bPZO0h,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4456,The Beatles,Come Together - Remastered 2009,5435159,9/26/1969,1009577,1969,0.3,15.50839952,0.338034361,0.263776428,0.3,30.8150109,"classic rock, psychedelic rock",2EqlS6tkEnglzr7tkKAAYD,0.533,0.376,0.187,165.007,0.0302,-11.913,0.0393,0,259946,,FALSE
4457,Pusha T,Scrape It Off,5431948,4/22/2022,5611,2022,0.9625,15.50780856,0.33797701,0.00146549,0.9625,36.1928152,"gangsta rap, trap rap",1dp8aQANyTRKssDeAYPiZe,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4458,Dreamville,Costa Rica,5421875,7/12/2019,2262,2019,0.925,15.50595244,0.337796878,0.000590481,0.925,35.40755833,"electropop, indie folk, alternative pop, pop rock, country pop",5WnfnSpuNEGXyEt78PBA6d,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4459,SuperM,Jopping,5421847,10/4/2019,245055,2019,0.925,15.50594727,0.337796377,0.064026155,0.925,37.31060349,"k-pop, noise music",5WrEilrRI5cIW0DxMvQYPZ,0.581,0.8,0.709,119.947,0.154,-5.487,0.411,1,204280,,0
4460,Daddy Yankee,PARA SIEMPRE,5418313,5/18/2018,14700,2018,0.9125,15.50529525,0.3377331,0.003840216,0.9125,35.25186148,"reggaeton, latin",272vIYVYzfAgHUQRUYWmhP,0.714432432,0.752,0.663454054,119.947,0.143155676,-5.487,0.110089189,1,204280,,0
4461,SiM,The Rumbling (TV Size),5417776,1/10/2022,147904,2022,0.9625,15.50519614,0.337723481,0.038643054,0.9625,37.29546569,"anime, j-rock",0KCSJzsQVxkloxoT7dyrqV,0.408,0.875,0.646,144.975,1.68E-05,-1.536,0.0546,1,90265,,FALSE
4462,Miksu / Macloud,XXL,5415994,3/20/2024,23286,2024,0.9875,15.50486717,0.337691556,0.006083521,0.9875,36.8170834,"german hip hop, german indie, german indie pop",27nlFsHIMhZGAqSUSCy9T2,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4463,Lil Uzi Vert,Wassup,5415044,4/25/2025,1489,2025,1,15.50469175,0.337674531,0.000388516,1,36.89538203,melodic rap,19Ec2gbNtQTE44IizcPjtD,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4464,Lil Skies,Bad Girls,5414894,1/1/2013,371,2013,0.85,15.50466405,0.337671843,9.64E-05,0.85,33.88648446,melodic rap,0hCHNYL8ApQCGNwJrYN1FY,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4465,Twenty One Pilots,Smithereens,5413737,11/4/2022,284201,2022,0.9625,15.50445035,0.337651105,0.074254015,0.9625,38.36017568,"alternative rap, indie pop, piano rock, electropop, alternative pop",5G6Gt9RtNaeIE418pd4yre,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4466,Myke Towers,Oh Na Na,5412180,6/23/2015,18735,2015,0.875,15.50416271,0.33762319,0.004894459,0.875,34.52799326,"pop, hyperpop, electropop, dance-pop, latin pop",03NqHNdG3Ur6kciQWK6e8V,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4467,Cardi B,Thru Your Phone,5410782,4/6/2018,223469,2018,0.9125,15.50390437,0.337598118,0.058386278,0.9125,36.88149427,"alternative pop, pop, pop rap, trap, trap soul",74cVJfmK18rhWnscIpGXjt,0.816,0.726,0.65,119.947,0.099,-5.487,0.129,1,204280,,0
4468,Zoe Wees,Girls Like Us,5410730,4/22/2019,58341,2019,0.925,15.50389476,0.337597186,0.015242506,0.925,35.83713447,"contemporary pop, pop, pop soul, sad pop, uk pop",46McOWBY3GVdIL5ibDmEs4,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4469,Eminem,Killer,5404939,10/19/2018,61259,2018,0.9125,15.50282391,0.337493262,0.016004906,0.9125,35.60481027,"rap, hip hop",7zl7kehxesNEo2pYkKXTSe,0.756375,0.766875,0.520375,119.947,0.0947575,-5.487,0.181675,1,204280,,0
4470,Imagine Dragons,I Don’t Know Why,5404546,5/8/2020,163089,2020,0.9375,15.50275119,0.337486205,0.042610511,0.9375,36.90262559,"electropop, indie pop, indietronica, alternative rock, pop rock",28heol5hhOGj6KYbJrRteJ,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4471,The Chainsmokers,Don't Say,5398444,5/16/2025,44044,2025,1,15.50162151,0.337376572,0.011507061,1,37.21404044,"dance-pop, electronic, electropop",1pJQAHpD51J7GYaFrrFO9S,0.604222222,0.6375,0.416111111,119.947,0.163457222,-5.487,0.049366667,1,204280,,0
4472,Anuel AA,Dictadura,5396691,2/9/2022,22066,2022,0.9625,15.50129673,0.337345053,0.005764765,0.9625,36.29019563,"reggaeton, trap latino, urbano latino, latin",16RRpUyUDjkIept8AymRiL,0.772097561,0.677731707,0.515146341,119.947,0.216034146,-5.487,0.113143902,1,204280,,0
4473,Doja Cat,Payday,5393789,4/10/2023,2979,2023,0.975,15.50075885,0.337292853,0.000777815,0.975,36.3879771,"rock, pop rap, trap, alternative rock, pop",2HolBGR6tpiWI80MXoV1dJ,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4474,Juice WRLD,Life's A Mess II,5393459,3/5/2021,1437,2021,0.95,15.50069767,0.337286915,0.000374929,0.95,35.87559365,"melodic rap, emo rap",4O3RwH1TFG1EjPezLIYehI,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4475,Trippie Redd,Under Enemy Arms,5389766,8/9/2019,96909,2019,0.925,15.50001271,0.337220442,0.02531935,0.925,36.12060261,melodic rap,6JATJXM3NhEpgvnGJKLQLo,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4476,J Balvin,COMO UN BEBÉ,5383079,6/28/2019,143625,2019,0.925,15.49877126,0.337099962,0.03752506,0.925,36.4807499,"reggaeton, latin",7knLcYCOSaURD0d7HUULFM,0.714432432,0.752,0.663454054,119.947,0.143155676,-5.487,0.110089189,1,204280,,0
4477,DJ Khaled,Jealous,5381713,8/21/2025,699,2025,1,15.49851747,0.337075333,0.000182108,1,36.85922989,"contemporary r&b, gangsta rap, pop rap, trap rap",6Dq8FZrvx9S28iyaKSwn9x,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4478,Kodak Black,Take One,5380311,6/1/1985,51034,1985,0.5,15.49825692,0.337050047,0.013333372,0.5,27.25250352,"blues, folk",1XJBDDpeuZaj5fvmwhdIMw,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4479,Sam Smith,Midnight Train,5370666,1/1/2013,99033,2019,0.925,15.49646267,0.336875919,0.025874297,0.925,48.9840373,soft pop,1A85fOmviQuGgkF6Lww6Nd,0.586545455,0.574295455,0.424477273,119.947,0.361732205,-5.487,0.053540909,1,204280,,0
4480,Juice WRLD,734,5368759,5/28/2021,156840,2021,0.95,15.49610753,0.336841454,0.040977805,0.95,37.07140684,"melodic rap, emo rap",26gXWzhL8DZJSU5sODhVTs,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
4481,Lil Tjay,Zoo York,5368705,5/17/2021,666,2021,0.95,15.49609747,0.336840478,0.000173486,0.95,35.84722848,"brooklyn drill, melodic rap",3Ddny34bFoYBb8dIGq5lwp,0.565,0.569,0.303,92.466,0.0352,-6.084,0.379,0,214825,,TRUE
4482,XXXTENTACION,Floor 555,5368121,3/16/2018,353484,2018,0.9125,15.49598868,0.33682992,0.092355912,0.9125,37.86217337,emo rap,6r7ULK6c5CLVvImjTIztl1,0.695,0.686,0.354,105.219,0.000424,-8.147,0.0478,0,93447,,TRUE
